6262-19890-Traditional	50935		Caterpillar-3512	Oil				Standby	0.9				Cargill Energy, Transportation & Metals								Traditional			1983-12-31	1983.0							2022-07-31																																																																																																		US	RFC	MISO	IN	Tippecanoe				40.4175	-86.8447	false																																																																																																																	68902.0	LAFAYETE138 KV  T1-PJM-LMP	4.227417287		predicted	
708-14000-Traditional	10745		Midland Cogeneration Venture-GT9	Natural Gas				Operating	87.1	87.1			Borealis Infrastructure		EQT Infrastructure; Fortistar LLC; Midland Cogeneration Venture	Commercial				Alstom; CMS Energy; Consumers Energy; GE Energy (General Electric Energy)	Traditional		Fluor Corporation	1990-01-31	1990.0							2018-11-13						101.0	3335797.0	51.81	38848.0	20.2	52096.0	13.53	101399.0	17.51	177358.0	23.36	497364.0	32.67	897168.0	39.17	107251.0	56.27	209244.0	54.64	254209.0	44.2	381979.0	49.99	766096.0	50.24	1275896.0	55.58																																																															MISO	G809	2007-06-12	US	RFC	MISO	MI	Midland				43.5861	-84.2242	false																																																																																																																	8701.0	CONS.MCV-MISO-LMP	1.02e-12		predicted	
6667-21275-Traditional	56681		Amelia-26	Landfill Gas				Operating	0.3	0.3			Industrial Power Generating Company LLC								Traditional			2001-08-31	2001.0							2018-09-30	36099-Substation	Jetersville	115.0	35.0	Dominion Virginia Power																																																																																										PJM	AC1-062	2016-09-20	US	SERC	PJM	VA	Amelia				37.3097	-78.0589	false																																																																																																																	18488.0	JETERSVL35 KV   AMELIA-PJM-LMP	0.0	marginal_unit	marginal_unit	
54197-Renewable			Jetro Restaurant Depot - Port Chester	Solar PV		false	false	Operating	1.1	1.1		Ross Solar Group	Jetro Cash and Carry			Commercial	Jetro Cash and Carry	1.1 MW (Jetro Cash and Carry)		SunPower	Solar	Solar Modules (SunPower)	Ross Solar Group	2017-09-06	2017.0							2017-09-06																																	13.32	13.32	0.7	30.0	12.0	30.0	1.5	2.98	2056.0	0.0	1.5	60.0	20.0	4.0	10.0	True	21.0	As Generated	6.5	As Generated	False	0.0	ITC	30.0	0.0	10.0	1.5	None	0.0	0.0	0.0	0.0	204.63	105.73	-1158.18	75.96	36.77	24.26	-2.28	-2.03	-1.78	-1.54	-0.78	-0.6	-0.41	-0.23	-1.09	-0.82	-0.55	-0.28	-0.98	-0.78	-0.58	-0.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.91				US	NPCC	NYISO	NY	Westchester	Port Chester	10573	305 South Regent St	40.99755	-73.67372	false																																																																																																																	56640.0	UN.COSCOB  13.8CC10-NEISO-LMP	7.176198114		predicted	
76702-Renewable		FERC-QF22-940	IL - WMS 4- Bloomingdale #1553	Solar PV		false	false	Operating	0.67	0.67		EDP Renewables North America LLC (FKA Horizon Wind Energy)	EDP Renewables North America LLC (FKA Horizon Wind Energy)							Hanwha SolarOne (FKA Solarfun Power Holdings); SolarEdge	Solar	Inverters (SolarEdge); Solar Modules (Hanwha SolarOne (FKA Solarfun Power Holdings))		2020-12-23	2020.0							2023-02-06																																	18.7	18.7	0.7	30.0	12.0	30.0	1.5	0.96	1757.0	0.0	1.5	60.0	20.0	4.0	10.0	True	21.0	As Generated	9.5	As Generated	False	0.0	ITC	30.0	0.0	10.0	1.5	None	0.0	0.0	0.0	0.0	82.46	44.44	76.02	19.87	11.43	8.02	-0.65	-0.44	-0.24	-0.03	-0.18	-0.03	0.12	0.27	-0.29	-0.06	0.17	0.4	-0.18	-0.01	0.15	0.32	0.0	0.0	3.71	9.33	0.0	3.2	24.3	34.63				US	RFC	PJM	IL	DuPage	Bloomingdale		314 Army Trail Road	41.937	-88.103	false		Alexandra Stano	EDP Renewables North America LLC (FKA Horizon Wind Energy)	Project Manager Ii	Alexandra.Stano@edpr.com		Amy Kurt	EDP Renewables North America LLC (FKA Horizon Wind Energy)	Director of Development, Eastern Region & Canada	Amy.Kurt@edpr.com		Andrew Magner	EDP Renewables North America LLC (FKA Horizon Wind Energy)	Development Project Manager Ii	Andrew.Magner@edpr.com	(317) 636-0866	Brett Levicky	EDP Renewables North America LLC (FKA Horizon Wind Energy)	Project Developer		(713) 236-2651	Brian Peyres	EDP Renewables North America LLC (FKA Horizon Wind Energy)	High Voltage Project Manager	Brian.Peyres@edpr.com		Brig Nielsen	EDP Renewables North America LLC (FKA Horizon Wind Energy)	Indirect Procurement Associate	Brig.Nielsen@edpr.com		Cathy Braun	EDP Renewables North America LLC (FKA Horizon Wind Energy)	Senior Project Accountant		(713) 265-0358	Chris Brooks	EDP Renewables North America LLC (FKA Horizon Wind Energy)	Director of Project Management	Chris.Brooks@edpr.com		Christopher Baxter	EDP Renewables North America LLC (FKA Horizon Wind Energy)	Origination Manager	Christopher.Baxter@edpr.com	(312) 346-1295	Christopher Goldsberry	EDP Renewables North America LLC (FKA Horizon Wind Energy)	Associate Director Origination / Rec Portfolio Manager	Christopher.Goldsberry@edpr.com	(713) 265-0258	Vincenzo Franco	Rock Creek Energy Group, LLP	Chief Operating Officer/partner		(202) 998-2772																																																														
59601-Renewable	62448	State PUC-49696; Texas 313-1293	Lapetus Solar	Solar PV		false	false	Operating	100.0	100.0		7X Energy, Inc.; Duke Energy	Duke Energy		7X Energy, Inc.	Energy Market; Utility	Brazos Electric Power Cooperative	52.0 MW (Brazos Electric Power Cooperative)			Solar			2019-12-31	2019.0							2023-03-02						37.0	692477.0	25.64	56012.0	26.3	103558.0	23.94	183124.0	27.98	238684.0	27.34	456568.0	26.08	682299.0	25.97	38930.0	17.61	113503.0	25.68	182259.0	27.61	225674.0	25.75	439870.0	25.08	689431.0	26.24	25.64	25.64	0.7	30.0	12.0	30.0	1.5	156.11	1688.0	0.0	1.5	60.0	20.0	4.0	10.0	True	21.0	As Generated	0.0	As Generated	False	0.0	ITC	30.0	0.0	10.0	1.5	None	0.0	0.0	0.0	0.0	64.15	37.74	38.99	13.79	8.38	6.02	-95.24	-52.1	-8.95	34.19	-30.24	3.85	37.93	72.01	-34.05	13.36	60.77	108.18	-27.69	9.76	47.22	84.67	0.0	1.27	8.58	15.38	0.0	12.59	29.04	40.37	ERCOT	19INR0185	2018-07-26	US	TRE	ERCOT	TX	Andrews				32.45971	-102.68005	false		Alicia Ryan	Duke Energy	Solutions Developer	aryan@duke-energy.com		Bret Rafferty	Duke Energy	Technology Development Manager	bret.rafferty@duke-energy.com		Brian Kennedy	Duke Energy	Vice President, Business Development	brian.kennedy2@duke-energy.com		Brian Stallman	Duke Energy	Vp, Development, Duke Energy Renewables	brian.stallman@duke-energy.com	(513) 287-2019	Bryan Walsh	Duke Energy	General Manager, Outage & Project Services Carolinas West	bpwalsh@duke-energy.com		Chris Ohlhaber	Duke Energy	Project Manager	chris.ohlhaber@duke-energy.com		Christopher Gillman	Duke Energy	General Manager, Distributed Energy Solutions Development & Execution	christopher.gillman@duke-energy.com		Danielle Ruiz	Duke Energy	Senior Manager, Economic Development	danielle.ruiz@duke-energy.com		Danny Hughes	Duke Energy	Senior Project Manager / Fleet Reactor Service Manager/ Contractor	danny.hughes@duke-energy.com		David Lawrence	Duke Energy	Technology Development Manager	david.lawrence@duke-energy.com	(704) 382-2176																																																														103824.0	FULERTON_9-ERCOT-LMP	11.48407637		predicted	27.667837505
25297-Renewable	57485	FERC-QF11-212	Flemington (Kuhl Road)	Solar PV		false	false	Operating	8.0	8.0		Garden Solar, LLC	RWE Clean Energy (FKA - Con Edison Clean Energy Businesses Inc.)		Consolidated Edison Development	Commercial				GE Energy (General Electric Energy); HatiCon Solar, LLC; Satcon Technology; Suntech Power; Suntech Power	Solar	Inverters (Satcon Technology); Other (GE Energy (General Electric Energy)); Solar Modules (HatiCon Solar, LLC); Solar Modules (Suntech Power)	Engineering & Land Planning Associates, Inc.; IEA Constructors Inc. (FKA IEA Renewable Energy Inc. (FKA RMT, Inc.))	2012-01-11	2012.0							2023-03-31	19880-Substation	East Flemington	34.5		Jersey Central Power & Light	132.0	124312.0	16.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12159.0	8.66	24901.0	11.83	2188.0	12.39	5675.0	16.05	9614.0	18.21	11842.0	16.84	24148.0	17.17	36462.0	17.3	16.1	16.1	0.7	30.0	12.0	30.0	1.5	45.22	2504.0	0.0	1.5	60.0	20.0	4.0	10.0	True	21.0	As Generated	11.5	As Generated	False	0.0	ITC	30.0	0.0	10.0	1.5	None	0.0	0.0	0.0	0.0	337.12	102.88	-1774.92	132.25	63.75	42.0	-34.37	-32.21	-30.04	-27.87	-5.73	-4.35	-2.96	-1.58	-11.55	-9.32	-7.09	-4.86	-10.88	-9.32	-7.76	-6.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PJM	V3-070	2009-10-30	US	RFC	PJM	NJ	Hunterdon	Flemington	08822	21 Kuhl Road	40.48505	-74.85711	false		George V. Germano	Consolidated Edison Development	Vice President of Operations & Asset Management For Con Edison Development	germanog@coneddev.com																																																																																																												65274.0	EFLEMING35 KV   COPHILSP-PJM-LMP	3.526841971	marginal_unit	marginal_unit	
74951-Renewable		FERC-QF22-386	Fresno USD - Edison High School	Solar PV		false	false	Operating	1.3	1.3		ForeFront Power	ForeFront Power							LONGi Green Energy Technology Co., Ltd. (FKA Xi'an LONGi Silicon Materials Corp.); LONGi Green Energy Technology Co., Ltd. (FKA Xi'an LONGi Silicon Materials Corp.); Solectria (Yaskawa - Solectria Solar); Solectria (Yaskawa - Solectria Solar)	Solar	Inverters (Solectria (Yaskawa - Solectria Solar)); Solar Modules (LONGi Green Energy Technology Co., Ltd. (FKA Xi'an LONGi Silicon Materials Corp.))		2020-11-19	2020.0							2022-04-08																																	21.07	21.07	0.7	30.0	12.0	30.0	1.5	1.88	1775.0	0.0	1.5	60.0	20.0	4.0	10.0	True	21.0	As Generated	8.84	As Generated	False	0.0	ITC	30.0	0.0	10.0	1.5	None	0.0	0.0	0.0	0.0	73.9	40.15	57.27	16.97	9.96	7.05	-1.24	-0.78	-0.32	0.14	-0.33	0.0	0.33	0.66	-0.53	-0.02	0.49	0.99	-0.32	0.04	0.4	0.77	0.0	0.0	5.72	11.84	0.0	9.76	27.95	38.28				US	WECC	CAISO	CA	Fresno	Fresno		540 E. California Ave, Fresno, CA 93706	36.721	-119.807	false		Alan Fields	ForeFront Power	Senior Technical Development Manager	afields@forefrontpower.com		Charlie Fitzgerald	ForeFront Power	Director Project Finance	cfitzgerald@forefrontpower.com		Christian Schlesinger	ForeFront Power	Project Manager	cschlesinger@forefrontpower.com		Kateryna Bly	ForeFront Power	Energy Storage Director, Business Development	kbly@forefrontpower.com		Lysa Paine	ForeFront Power	Project Manager, Development	lpaine@forefrontpower.com																																																																																													
2539-13954-Traditional	7997		Winston-WD10	Oil				Operating	2.5	2.5			Lakeland Electric	100.00% (Lakeland Electric)		Utility	Lakeland Electric				Traditional			2001-12-31	2001.0							2018-09-30	18424-Substation	Winston			Lakeland Electric																																																																																													US	FRCC		FL	Polk				28.0274	-82.0164	false																																																																																																																						
2648-9285-Traditional	601		Seaford-1	Oil				Decommissioned	1.4				City of Seaford, DE	100.00% (City of Seaford, DE)		Utility					Traditional			1958-01-31	1958.0		2011-11-30	2011.0				2017-12-06																																																																																																		US	RFC	PJM	DE	Sussex				38.6489	-75.6164	false																																																																																																																	28613.0	PINE ST 69 KV   SEACTY-PJM-LMP	0.284663418		predicted	
6871-22212-Traditional	57886		City West Diesel Plant-DI3	Oil				Operating	1.8	1.8			Lockhart Power Co.								Traditional			2011-06-30	2011.0							2018-09-30																																																																																																		US	SERC		SC	Union				34.7225	-81.64694	false																																																																																																																	40823.0	DUK-MISO-LMP	91.2789829		predicted	
5619-18323-Traditional	6119		Deerfield 4-GEN3	Hydro				Operating	1.6	1.6			Great River Hydro, LLC								Traditional			1912-08-31	1912.0							2018-09-30																																																																																																		US	NPCC	ISO-NE	MA	Franklin				42.6198	-72.7376	false																																																																																																																	85545.0	UN.LOWRDFLD69  LOWD-NEISO-LMP	5.751090709		predicted	
30206-Renewable	58473		Bruce A. Henry Solar Energy Farm	Solar PV		false	false	Operating	11.2	11.2		SunEdison LLC	Delaware Electric Cooperative			Utility	Delaware Electric Cooperative			Motech	Solar	Solar Modules (Motech)	SunEdison LLC	2020-01-22	2020.0	2019-11-04						2023-02-28	19788-Substation	Pepper	69.0	12.0	Delaware Electric Cooperative	101.0	52744.0	6.37	1394.0	5.64	2326.0	4.7	3811.0	5.2	5667.0	5.77	12309.0	6.26	18218.0	6.17	1222.0	4.95	2874.0	5.82	4715.0	6.38	5944.0	6.06	11723.0	5.96	18222.0	6.18	6.37	6.37	0.7	30.0	4.0	30.0	1.5	14.74	1616.0	0.0	1.5	60.0	20.0	4.0	10.0	True	21.0	As Generated	8.7	As Generated	False	0.0	ITC	30.0	0.0	10.0	1.5	None	0.0	0.0	0.0	0.0	216.57	84.18	-96.12	278.29	56.85	31.66	-12.58	-11.3	-10.02	-8.74	-2.78	-1.91	-1.05	-0.18	-5.49	-4.22	-2.94	-1.66	-4.9	-3.98	-3.06	-2.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.2				US	RFC	PJM	DE	Sussex	Georgetown	19956	East Trap Pond Rd	38.66581	-75.4027	false																																																																																																																	90064.0	PEPPER  69 KV   PEPPER-PJM-LMP	0.93914411		predicted	
5584-18222-Traditional	4056		Prairie Du Sac-3	Hydro				Operating	4.8	4.8			Wisconsin Power & Light Company								Traditional			1920-03-31	1920.0							2018-09-30																																																																																																		US	MRO	MISO	WI	Sauk				43.30993	-89.72778	false																																																																																																																	18235.0	ALTE.PDSG1S1-MISO-LMP	0.003906474		predicted	
69587-Renewable			Renville County - J322	Solar PV		false	false	Project Suspended	40.0							Utility					Solar										2014-09-12	2023-03-31	34070-Substation	Sacred Heart	69.0	14.0	Northern States Power - Minnesota																																																																																													US	MRO	MISO	MN	Renville				44.80155	-95.36929	true	POI Centroids																																																																																																					Sacred Heart	69.0	14.0	5.0	Northern States Power - Minnesota		Operating	Renville County - J322			40.0	66138.0	NSP.ADAMSWD1-MISO-LMP	26.79932191		predicted	
77498-Renewable			Jefferson - J2835	Solar PV		false	true	Pre-Construction	50.0							Utility					Solar			2025-03-01	2025.0							2023-03-31																																	17.7	17.7	0.7	30.0	12.0	30.0	1.5	39.87	1437.0	0.0	1.5	60.0	20.0	4.0	10.0	True	21.0	As Generated	4.9	As Generated	False	0.0	ITC	30.0	0.0	10.0	1.5	None	0.0	0.0	0.0	0.0	52.21	31.31	35.75	10.96	6.47	4.59	-23.98	-9.09	5.8	20.69	-6.32	4.86	16.05	27.23	-23.98	-9.09	5.8	20.69	-6.32	4.86	16.05	27.23	0.0	4.15	13.6	22.85	0.0	22.78	39.53	52.11	MISO	J2835	2022-10-12	US	RFC	MISO	IN	Jefferson				38.78523	-85.44727	true	County Centroids																																																																																																																					
69153-Renewable			Kandiyohi County - J027	Wind		false	false	Project Suspended	48.3							Utility					Wind										2013-01-30	2023-03-31																																																																																															MISO	J027	2009-03-04	US	MRO	MISO	MN	Kandiyohi				45.16525	-95.1329	true	POI Centroids																																																																																																					Sunburg	69.0			Great River Energy			Kandiyohi County - J027			48.3	57474.0	NSP.DANIELSN1-MISO-LMP	21.89472354		predicted	
65324-Renewable			Painter Creek Solar	Solar PV		false	false	Facility Study	165.0			Apex Clean Energy	Apex Clean Energy								Solar			2025-03-31	2025.0	2023-12-31						2023-03-31																																	16.79	16.79	0.7	30.0	15.0	30.0	1.5	130.64	1406.0	0.0	1.5	60.0	20.0	4.0	10.0	True	21.0	As Generated	0.0	As Generated	False	0.0	ITC	30.0	0.0	10.0	1.5	None	0.0	0.0	0.0	0.0	54.95	34.61	39.16	11.67	6.85	4.85	-79.53	-34.02	11.49	56.99	-26.26	9.69	45.64	81.59	-79.53	-34.02	11.49	56.99	-26.26	9.69	45.64	81.59	0.0	3.24	12.17	20.64	0.0	16.7	32.95	44.61	PJM	AF2-079	2020-01-31	US	RFC	PJM	OH	Darke				40.04682	-84.59415	true	PJM POI	Alan Moore	Apex Clean Energy	Senior Development Manager	alan.moore@apexcleanenergy.com																																																																																																	West Milton	345.0	138.0		Dayton Power & Light (DPL)	Dayton Power & Light (DPL)	Operating	Painter Creek Solar		165.0		107278.0	09GRNVIL13.8 KV GT1-PJM-LMP	3.556655198		predicted	
41740-Renewable		FERC-QF15-240; State PUC-SP-4635 Sub 21	Rockyhock II	Solar PV		false	false	Project Suspended	1.89			United Solar Consultants	United Solar Consultants			Utility	Dominion				Solar																																																																																																													US	SERC	PJM	NC	Chowan	Edenton	27932	2729 Rockyhock Rd	36.17904	-76.69497	false																																																				Anne-Marie Knighton	Town of Edenton, NC	Town Manager	anne-marie.knighton@edenton.nc.gov																																																										58384.0	EDENTON 13 KV   TX1-PJM-LMP	15.35179765		predicted	
2451-EnergyStorage			Wolverine	Battery - Other/Unspecified			false	Project Suspended	100.0												Energy Storage										2019-11-25	2019-08-31																																																																																															ERCOT	20INR0275	2019-05-22	US	TRE	ERCOT	TX	Burnet				30.79672	-98.18252	true	County Centroids																																																																																																																119680.0	INKSDA_6360-ERCOT-LMP	20.66955322		predicted	38.698947086
51864-Renewable	65497	FERC-QF18-1535	Garden 1 Solar Park (AKA Heritage Garden Solar/DTE Garden Wind Farm Solar)	Solar PV		false	false	Operating	1.1	1.1		Heritage Sustainable Energy	DTE Energy			Utility	Cloverland Electric Cooperative			Canadian Solar Inc.; CPS Energy; Eaton Corporation	Solar	Inverters (CPS Energy); Solar Modules (Canadian Solar Inc.)	Heritage Sustainable Energy; Patriot Solar Group	2017-04-25	2017.0	2016-08-15						2023-03-31																																	16.3	16.3	0.7	30.0	8.0	30.0	1.5	2.77	1909.0	0.0	1.5	60.0	20.0	4.0	10.0	True	21.0	As Generated	6.0	As Generated	False	0.0	ITC	30.0	0.0	10.0	1.5	None	0.0	0.0	0.0	0.0	153.16	75.76	275.6	44.95	24.47	16.81	-2.07	-1.76	-1.45	-1.14	-0.64	-0.41	-0.18	0.05	-0.91	-0.58	-0.25	0.08	-0.85	-0.61	-0.36	-0.12	0.0	0.0	0.0	0.0	0.0	0.0	-1.77	13.79	MISO	J557	2016-04-11	US	RFC	MISO	MI	Delta	Garden		16338 18th Rd, 49835	45.79589	-86.53274	false		Don Goshorn	DTE Energy	Manager, Corporate Development	goshornd@dteenergy.com		Kelsey Tremberth	DTE Energy	Principal Supervisor - Renewable Solutions Product Development (migreenpower)	tremberthk@dteenergy.com																																																																																																							85837.0	MIUP.GARWND1-MISO-LMP	0.095445382		predicted	
